"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3937942";"";"None";"338.37";"0";"1.82";"BDBM209643";"COCCn1cc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cn1";"IC50";"'='";"67.0";"nM";"7.17";"";"370536";"UO_0000065";"21.20";"0.39";"5.35";"6.65";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3981212";"";"None";"380.45";"0";"4.95";"BDBM209663";"Cc1ccc(-c2cccc(-c3cnc(N)c(C(=O)Nc4ccncc4)c3)c2)cc1";"IC50";"'='";"7400.0";"nM";"5.13";"";"370553";"UO_0000065";"13.49";"0.24";"0.18";"6.34";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3894537";"";"None";"293.33";"0";"2.32";"BDBM209690";"Cn1cccc1-c1cnc(N)c(C(=O)Nc2ccncc2)c1";"IC50";"'='";"320.0";"nM";"6.50";"";"370577";"UO_0000065";"22.14";"0.40";"4.17";"7.57";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3939553";"";"None";"393.45";"0";"1.51";"BDBM209691";"Nc1ncc(-c2cnn(CCN3CCOCC3)c2)cc1C(=O)Nc1ccncc1";"IC50";"'='";"740.0";"nM";"6.13";"";"370578";"UO_0000065";"15.58";"0.29";"4.62";"5.51";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3982817";"";"None";"395.49";"0";"2.87";"BDBM209694";"Nc1ncc(-c2ccc(CN3CCOCC3)s2)cc1C(=O)Nc1ccncc1";"IC50";"'='";"88.0";"nM";"7.06";"";"370581";"UO_0000065";"17.84";"0.34";"4.19";"7.56";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3925601";"";"None";"294.32";"0";"1.71";"BDBM209701";"Cn1cc(-c2cnc(N)c(C(=O)Nc3ccncc3)c2)cn1";"IC50";"'='";"160.0";"nM";"6.80";"";"370588";"UO_0000065";"23.09";"0.42";"5.09";"6.88";"0";"CHEMBL3888070";"TBK1 : The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 uM ATP (spiked with 0.25 uCi 33P-ATP/well) are incubated in a total volume of 50 ul (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 ul 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 ul 0.9% sodium chloride solution.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3961973";"";"None";"393.52";"0";"4.03";"BDBM209702";"Nc1ncc(-c2ccc(CN3CCCCC3)s2)cc1C(=O)Nc1ccncc1";"IC50";"'='";"1100.0";"nM";"5.96";"";"370640";"UO_0000065";"15.14";"0.29";"1.93";"7.08";"0";"CHEMBL3888072";"TBK1 Cell Assay: Assay Overview: MDA-MB-468 cells are detached with HyQ-Tase, counted, and seeded into a 384-well clear bottom TC-surface plate at density of 10,000 cells per well in a total volume of 35 ul complete medium. Alternatively cells are directly seeded from frozen vials. Cells are pre-treated with inhibitor compounds for 1 h prior to Poly(I:C) stimulation. After 2 h of incubation with Poly(I:C), cells are fixed in (para)formaldehyde (PFA) and permeabilized with methanol (MeOH). The cells are then blocked and incubated with an anti-pIRF3 antibody at 4oC overnight. The primary antibody is washed off, an AlexaFluor488-conjugated secondary is added, cells are counterstained with propidium iodide followed by image acquisition on IMX Ultra high content reader.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886561";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3926136";"";"None";"454.53";"0";"2.44";"BDBM205173";"CN1CCN(Cc2ccc(C(=O)Nc3sc(-c4ccnc(F)c4)nc3C(N)=O)cc2)CC1";"IC50";"'='";"630.0";"nM";"6.20";"";"363253";"UO_0000065";"13.64";"0.26";"3.76";"5.94";"0";"CHEMBL3887915";"TBK1 Enzyme Assay: The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 μM ATP (spiked with 0.25 μCi 33P-ATP/well) are incubated in a total volume of 50 μl (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 μl 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 μl 0.9% sodium chloride solution. Nonspecific reaction is determined in presence of 100 nM Staurosporine. Radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886503";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3983696";"";"None";"437.53";"0";"3.02";"BDBM205206";"CNC(=O)CCCCc1ccc(C(=O)Nc2sc(-c3ccncc3)nc2C(N)=O)cc1";"IC50";"'='";"240.0";"nM";"6.62";"";"363273";"UO_0000065";"15.13";"0.29";"3.60";"5.21";"0";"CHEMBL3887915";"TBK1 Enzyme Assay: The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 μM ATP (spiked with 0.25 μCi 33P-ATP/well) are incubated in a total volume of 50 μl (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 μl 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 μl 0.9% sodium chloride solution. Nonspecific reaction is determined in presence of 100 nM Staurosporine. Radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886503";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3972661";"";"None";"330.39";"0";"2.62";"BDBM205236";"NC(=O)c1nc(-c2ccncc2)sc1NC(=O)c1cccs1";"IC50";"'='";"2000.0";"nM";"5.70";"";"363294";"UO_0000065";"17.25";"0.35";"3.08";"5.82";"0";"CHEMBL3887915";"TBK1 Enzyme Assay: The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 μM ATP (spiked with 0.25 μCi 33P-ATP/well) are incubated in a total volume of 50 μl (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 μl 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 μl 0.9% sodium chloride solution. Nonspecific reaction is determined in presence of 100 nM Staurosporine. Radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886503";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3946536";"";"None";"314.33";"0";"1.28";"BDBM205237";"NC(=O)c1nc(-c2ccncc2)sc1NC(=O)c1cc[nH]n1";"IC50";"'='";"2700.0";"nM";"5.57";"";"363295";"UO_0000065";"17.72";"0.35";"4.29";"4.40";"0";"CHEMBL3887915";"TBK1 Enzyme Assay: The kinase assay is performed as 384-well Flashplate assay assay (for e.g. Topcount measurement. 0.6 nM TANK binding kinase (TBK1), 800 nM biotinylated MELK-derived peptide (Biotin-Ah-Ah-AKPKGNKDYHLQTCCGSLAYRRR) SEQ ID NO: 2 and 10 μM ATP (spiked with 0.25 μCi 33P-ATP/well) are incubated in a total volume of 50 μl (10 mM MOPS, 10 mM Mg-acetat, 0.1 mM EGTA, 1 mM DTT, 0.02% Brij35, 0.1% BSA, pH 7.5) with or without test compound for 120 Min at 30° C. The reaction is stopped with 25 μl 200 mM EDTA. After 30 Min at room temperature the liquid is removed and each well washed thrice with 100 μl 0.9% sodium chloride solution. Nonspecific reaction is determined in presence of 100 nM Staurosporine. Radioactivity is measured in a Topcount (PerkinElmer).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886503";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL388978";"STAUROSPORINE";"None";"466.54";"0";"4.35";"Staurosporine";"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"2.18";"nM";"8.66";"";"";"UO_0000065";"18.57";"0.34";"4.31";"12.47";"0";"CHEMBL4328628";"Inhibition of human TBK1 using KRRRAL[pS]VASLPGL as substrate by [gamma-33P]-ATP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4325871";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL3650722";"";"None";"388.44";"0";"2.19";"BDBM148106";"Cn1nc(Nc2nccc(-c3ccc(N4CCCC4)c(C#N)c3)n2)cc1C(N)=O";"IC50";"'<'";"3000.0";"nM";"";"";"286087";"UO_0000065";"";"";"";"";"0";"CHEMBL3707833";"Time-Resolved Fluorescence-based Lanthascreen Assay: Inhibitions studies were performed using a time-resolved fluorescence-based Lanthascreen assay. Phosphorylation of a fluorescein-labelled substrate peptide is measured using terbium-labeled phosphospecific antibodies. Terbium is excited at 340 nm and the FRET energy transfer to fluorescein is measured at 495 and 520 nm. The emission ratio between 520 and 495 is a measure of the level of phosphorylation of the substrate by the kinase.Kinase inhibition assays (10 Î¼L) were performed at 20Â° C. in 384-well plate format. Compound IC50 values were determined at the apparent Km for ATP (20 Î¼M) based on a radiometric assay (Invitrogen) using 8 or 10 point curves in duplicate. The final reaction conditions contained 400 nM fluorescein-IkBÎ± substrate (DRHDSGLDSMKDE), 20 Î¼M ATP, 2 nM or 8 nM IKKÎµ or TBK1 kinase respectively, and 3% DMSO in kinase assay buffer consisting of 50 mM HEPES (pH 7.5), 10 mM MgCl, 1 mM EGTA, 0.01% Brij-35.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639223";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL4538751";"";"None";"524.55";"1";"4.62";"29";"Cc1cc(-c2ccc3nc(Nc4cc([C@@H](C)N5CCN(C(=O)CC(F)(F)F)CC5)ccn4)[nH]c3c2)ncn1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"16.58";"0.31";"4.08";"8.45";"0";"CHEMBL4380517";"Inhibition of recombinant full length human N-terminal His-tagged TBK1 using biotin-labelled Ahx-GDEDFSSFAEPG peptide as substrate preincubated with enzyme for 15 mins followed by substrate addition and further incubated for 30 mins in presence of 10 uM of ATP by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376867";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";""
"CHEMBL4543618";"";"None";"568.60";"2";"5.10";"35";"CC(C)Oc1cncnc1-c1ccc2nc(Nc3cc([C@@H](C)N4CCN(C(=O)CC(F)(F)F)CC4)ccn3)[nH]c2c1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"12.84";"0.24";"2.20";"6.51";"0";"CHEMBL4380518";"Inhibition of recombinant full length human N-terminal His-tagged TBK1 using biotin-labelled Ahx-GDEDFSSFAEPG peptide as substrate preincubated with enzyme for 15 mins followed by substrate addition and further incubated for 30 mins in presence of 1 mM of ATP by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376867";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";""
"CHEMBL2011912";"";"None";"319.17";"0";"2.41";"2j";"CNc1c(Br)cnc2[nH]c(-c3ccnc(N)c3)nc12";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"22.03";"0.51";"4.62";"7.60";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2011926";"";"None";"416.32";"0";"3.81";"4a";"COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"17.40";"0.38";"3.43";"9.68";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2011927";"";"None";"417.31";"0";"3.77";"4b";"COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"17.75";"0.39";"3.64";"10.28";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2011938";"";"None";"481.35";"0";"4.02";"4m";"COc1ccc(-c2nc3c(NCCCNC(=O)c4cccnc4)c(Br)cnc3[nH]2)cc1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"15.02";"0.32";"3.21";"6.90";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2011939";"";"None";"486.40";"0";"4.69";"4n";"COc1ccc(-c2nc3c(NCCCNC(=O)c4cccs4)c(Br)cnc3[nH]2)cc1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"15.08";"0.33";"2.65";"7.98";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2011940";"";"None";"443.35";"0";"3.69";"4o";"Nc1cccc(-c2nc3c(NCCCNC(=O)C4CCC4)c(Br)cnc3[nH]2)c1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"19.22";"0.42";"4.83";"7.84";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2011942";"";"None";"519.65";"1";"3.31";"5a";"NC(=O)c1cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1NCCCNC(=O)C1CCC1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"16.16";"0.30";"5.09";"6.07";"0";"CHEMBL2013355";"Inhibition of recombinant TBK1 using 5FAM-AhxKRRAL(ps)VASLPGL as substrate by microfluidic mobility shift assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5408";"Serine/threonine-protein kinase TBK1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010664";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
